,session,text,audio,speaker_id
2796,M02-Session1-arrayMic-0099,DARK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0099.wav,M02
2797,M02-Session1-arrayMic-0100,RAKE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0100.wav,M02
2798,M02-Session1-arrayMic-0101,RACE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0101.wav,M02
2799,M02-Session1-arrayMic-0102,AIR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0102.wav,M02
2800,M02-Session1-arrayMic-0103,I CAN READ,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0103.wav,M02
2801,M02-Session1-arrayMic-0104,AIR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0104.wav,M02
2802,M02-Session1-arrayMic-0105,JACKET,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0105.wav,M02
2803,M02-Session1-arrayMic-0106,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0106.wav,M02
2804,M02-Session1-arrayMic-0107,RAGE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0107.wav,M02
2805,M02-Session1-arrayMic-0108,HAIR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0108.wav,M02
2806,M02-Session1-arrayMic-0109,BUG,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0109.wav,M02
2807,M02-Session1-arrayMic-0110,FOR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0110.wav,M02
2808,M02-Session1-arrayMic-0111,GOAT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0111.wav,M02
2809,M02-Session1-arrayMic-0112,JAGGED,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0112.wav,M02
2810,M02-Session1-arrayMic-0113,CORN,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0113.wav,M02
2811,M02-Session1-arrayMic-0114,SPARK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0114.wav,M02
2812,M02-Session1-arrayMic-0115,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0115.wav,M02
2813,M02-Session1-arrayMic-0116,FEED,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0116.wav,M02
2814,M02-Session1-arrayMic-0117,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0117.wav,M02
2815,M02-Session1-arrayMic-0118,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0118.wav,M02
2816,M02-Session1-arrayMic-0119,TWO,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0119.wav,M02
2817,M02-Session1-arrayMic-0120,TRADE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0120.wav,M02
2818,M02-Session1-arrayMic-0121,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0121.wav,M02
2819,M02-Session1-arrayMic-0122,TRACE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0122.wav,M02
2820,M02-Session1-arrayMic-0123,CYCLE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0123.wav,M02
2821,M02-Session1-arrayMic-0124,ERROR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0124.wav,M02
2822,M02-Session1-arrayMic-0125,OF,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0125.wav,M02
2823,M02-Session1-arrayMic-0126,I JUST TRY TO DO MY BEST,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0126.wav,M02
2824,M02-Session1-arrayMic-0127,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0127.wav,M02
2825,M02-Session1-arrayMic-0128,MENU,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0128.wav,M02
2826,M02-Session1-arrayMic-0129,SIDE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0129.wav,M02
2827,M02-Session1-arrayMic-0130,I TRIED TO TELL PEOPLE IN THE COMMUNITY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0130.wav,M02
2828,M02-Session1-arrayMic-0131,SIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0131.wav,M02
2829,M02-Session1-arrayMic-0132,LOOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0132.wav,M02
2830,M02-Session1-arrayMic-0133,HERE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0133.wav,M02
2831,M02-Session1-arrayMic-0134,AREA,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0134.wav,M02
2832,M02-Session1-arrayMic-0135,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0135.wav,M02
2833,M02-Session1-arrayMic-0136,HEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0136.wav,M02
2834,M02-Session1-arrayMic-0137,EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0137.wav,M02
2835,M02-Session1-arrayMic-0138,ATE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0138.wav,M02
2836,M02-Session1-arrayMic-0139,WRITE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0139.wav,M02
2837,M02-Session1-arrayMic-0140,HATE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0140.wav,M02
2838,M02-Session1-arrayMic-0141,THIS WAS EASY FOR US,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0141.wav,M02
2839,M02-Session1-arrayMic-0142,WHOOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0142.wav,M02
2840,M02-Session1-arrayMic-0143,NO,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0143.wav,M02
2841,M02-Session1-arrayMic-0144,DROP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0144.wav,M02
2842,M02-Session1-arrayMic-0145,DROOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0145.wav,M02
2843,M02-Session1-arrayMic-0146,SLIP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0146.wav,M02
2844,M02-Session1-arrayMic-0147,SWAY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0147.wav,M02
2845,M02-Session1-arrayMic-0148,SHOUT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0148.wav,M02
2846,M02-Session1-arrayMic-0149,SHOOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0149.wav,M02
2847,M02-Session1-arrayMic-0150,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0150.wav,M02
2848,M02-Session1-arrayMic-0151,FRUIT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0151.wav,M02
2849,M02-Session1-arrayMic-0152,YOU'D BE BETTER OFF TAKING A COLD SHOWER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0152.wav,M02
2850,M02-Session1-arrayMic-0154,THE ISLANDS ARE SPARSELY POPULATED,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0154.wav,M02
2851,M02-Session1-arrayMic-0155,KNOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0155.wav,M02
2852,M02-Session1-arrayMic-0156,POT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0156.wav,M02
2853,M02-Session1-arrayMic-0157,BOOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0157.wav,M02
2854,M02-Session1-arrayMic-0158,THREE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0158.wav,M02
2855,M02-Session1-arrayMic-0159,PLAY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0159.wav,M02
2856,M02-Session1-arrayMic-0160,SPRINKLE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0160.wav,M02
2857,M02-Session1-arrayMic-0161,MUT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0161.wav,M02
2858,M02-Session1-arrayMic-0162,WERE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0162.wav,M02
2859,M02-Session1-arrayMic-0163,WE'RE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0163.wav,M02
2860,M02-Session1-arrayMic-0164,DOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0164.wav,M02
2861,M02-Session1-arrayMic-0165,SUIT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0165.wav,M02
2862,M02-Session1-arrayMic-0166,SINGLE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0166.wav,M02
2863,M02-Session1-arrayMic-0167,PAD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0167.wav,M02
2864,M02-Session1-arrayMic-0168,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0168.wav,M02
2865,M02-Session1-arrayMic-0169,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0169.wav,M02
2866,M02-Session1-arrayMic-0170,PAY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0170.wav,M02
2867,M02-Session1-arrayMic-0171,CHEER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0171.wav,M02
2868,M02-Session1-arrayMic-0172,I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0172.wav,M02
2869,M02-Session1-arrayMic-0173,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0173.wav,M02
2870,M02-Session1-arrayMic-0174,THEY CARRIED ME OFF ON THE STRETCHER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0174.wav,M02
2871,M02-Session1-arrayMic-0175,WRITE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0175.wav,M02
2872,M02-Session1-arrayMic-0176,WILL ROBIN WEAR A YELLOW LILY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0176.wav,M02
2873,M02-Session1-arrayMic-0177,WITCH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0177.wav,M02
2874,M02-Session1-arrayMic-0178,SHEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0178.wav,M02
2875,M02-Session1-arrayMic-0179,NEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0179.wav,M02
2876,M02-Session1-arrayMic-0180,STEER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0180.wav,M02
2877,M02-Session1-arrayMic-0181,BAD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0181.wav,M02
2878,M02-Session1-arrayMic-0182,GALORE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0182.wav,M02
2879,M02-Session1-arrayMic-0183,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0183.wav,M02
2880,M02-Session1-arrayMic-0184,WE GATHERED SHELLS ON THE BEACH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0184.wav,M02
2881,M02-Session1-arrayMic-0185,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0185.wav,M02
2882,M02-Session1-arrayMic-0186,CHARLIE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0186.wav,M02
2883,M02-Session1-arrayMic-0187,WISH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0187.wav,M02
2884,M02-Session1-arrayMic-0188,ATE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0188.wav,M02
2885,M02-Session1-arrayMic-0189,LIGHT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0189.wav,M02
2886,M02-Session1-arrayMic-0190,KNEW,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0190.wav,M02
2887,M02-Session1-arrayMic-0191,TIE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0191.wav,M02
2888,M02-Session1-arrayMic-0192,THROUGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0192.wav,M02
2889,M02-Session1-arrayMic-0193,THOUGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0193.wav,M02
2890,M02-Session1-arrayMic-0195,FLOOR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0195.wav,M02
2891,M02-Session1-arrayMic-0196,THEIR HOUSE IS GREY AND WHITE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0196.wav,M02
2892,M02-Session1-arrayMic-0197,NOTHING IS AS OFFENSIVE AS IGNORANCE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0197.wav,M02
2893,M02-Session1-arrayMic-0198,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0198.wav,M02
2894,M02-Session1-arrayMic-0199,SLAY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0199.wav,M02
2895,M02-Session1-arrayMic-0200,SNOOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0200.wav,M02
2896,M02-Session1-arrayMic-0201,SIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0201.wav,M02
2897,M02-Session1-arrayMic-0202,ROCKS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0202.wav,M02
2898,M02-Session1-arrayMic-0203,SHE IS THINNER THAN I AM,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0203.wav,M02
2899,M02-Session1-arrayMic-0204,URGENT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0204.wav,M02
2900,M02-Session1-arrayMic-0205,JUNGLE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0205.wav,M02
2901,M02-Session1-arrayMic-0206,BEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0206.wav,M02
2902,M02-Session1-arrayMic-0207,SUIT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0207.wav,M02
2903,M02-Session1-arrayMic-0208,JUST ONE SIDE GOT WET,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0208.wav,M02
2904,M02-Session1-arrayMic-0209,PILE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0209.wav,M02
2905,M02-Session1-arrayMic-0210,YOU'RE USED TO BEING ON THE FIELD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0210.wav,M02
2906,M02-Session1-arrayMic-0211,FORWARD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0211.wav,M02
2907,M02-Session1-arrayMic-0212,FOUR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0212.wav,M02
2908,M02-Session1-arrayMic-0213,PEER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0213.wav,M02
2909,M02-Session1-arrayMic-0214,DELTA,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0214.wav,M02
2910,M02-Session1-arrayMic-0215,I LOOKED UP AND NOTICED TWO OLD MEN,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0215.wav,M02
2911,M02-Session1-arrayMic-0216,SLIP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0216.wav,M02
2912,M02-Session1-arrayMic-0217,I WAS CONSCIOUS ALL THE TIME,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0217.wav,M02
2913,M02-Session1-arrayMic-0218,PRIOR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0218.wav,M02
2914,M02-Session1-arrayMic-0219,TILE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0219.wav,M02
2915,M02-Session1-arrayMic-0220,FEAR,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0220.wav,M02
2916,M02-Session1-arrayMic-0221,BACK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0221.wav,M02
2917,M02-Session1-arrayMic-0222,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0222.wav,M02
2918,M02-Session1-arrayMic-0223,MERE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0223.wav,M02
2919,M02-Session1-arrayMic-0224,FATE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0224.wav,M02
2920,M02-Session1-arrayMic-0225,BAT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0225.wav,M02
2921,M02-Session1-arrayMic-0226,MOTHER SEWS YELLOW GINGHAM APRONS,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0226.wav,M02
2922,M02-Session1-arrayMic-0227,MUCH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0227.wav,M02
2923,M02-Session1-arrayMic-0228,KNOW,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0228.wav,M02
2924,M02-Session1-arrayMic-0230,ROCK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0230.wav,M02
2925,M02-Session1-arrayMic-0231,ROCK,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0231.wav,M02
2926,M02-Session1-arrayMic-0232,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0232.wav,M02
2927,M02-Session1-arrayMic-0233,SIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0233.wav,M02
2928,M02-Session1-arrayMic-0234,TROOP,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0234.wav,M02
2929,M02-Session1-arrayMic-0235,ROOT,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0235.wav,M02
2930,M02-Session1-arrayMic-0236,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0236.wav,M02
2931,M02-Session1-arrayMic-0237,THIGH,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0237.wav,M02
2932,M02-Session1-arrayMic-0238,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0238.wav,M02
2933,M02-Session1-arrayMic-0239,DEER,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0239.wav,M02
2934,M02-Session1-arrayMic-0240,EXPLORE,/content/downloads/Torgo/M02/Session1/wav_arrayMic/0240.wav,M02
2935,M02-Session1-headMic-0006,GROW,/content/downloads/Torgo/M02/Session1/wav_headMic/0006.wav,M02
2936,M02-Session1-headMic-0007,FEED,/content/downloads/Torgo/M02/Session1/wav_headMic/0007.wav,M02
2937,M02-Session1-headMic-0008,ALPHA,/content/downloads/Torgo/M02/Session1/wav_headMic/0008.wav,M02
2938,M02-Session1-headMic-0009,PAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0009.wav,M02
2939,M02-Session1-headMic-0010,FARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0010.wav,M02
2940,M02-Session1-headMic-0012,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0012.wav,M02
2941,M02-Session1-headMic-0014,DAGGER,/content/downloads/Torgo/M02/Session1/wav_headMic/0014.wav,M02
2942,M02-Session1-headMic-0015,RAIN,/content/downloads/Torgo/M02/Session1/wav_headMic/0015.wav,M02
2943,M02-Session1-headMic-0016,FAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0016.wav,M02
2944,M02-Session1-headMic-0017,FEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0017.wav,M02
2945,M02-Session1-headMic-0018,SHIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0018.wav,M02
2946,M02-Session1-headMic-0019,PARK,/content/downloads/Torgo/M02/Session1/wav_headMic/0019.wav,M02
2947,M02-Session1-headMic-0020,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE,/content/downloads/Torgo/M02/Session1/wav_headMic/0020.wav,M02
2948,M02-Session1-headMic-0021,BUBBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0021.wav,M02
2949,M02-Session1-headMic-0022,BIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0022.wav,M02
2950,M02-Session1-headMic-0023,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/M02/Session1/wav_headMic/0023.wav,M02
2951,M02-Session1-headMic-0024,TROUBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0024.wav,M02
2952,M02-Session1-headMic-0025,CHAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0025.wav,M02
2953,M02-Session1-headMic-0026,RAID,/content/downloads/Torgo/M02/Session1/wav_headMic/0026.wav,M02
2954,M02-Session1-headMic-0027,THE,/content/downloads/Torgo/M02/Session1/wav_headMic/0027.wav,M02
2955,M02-Session1-headMic-0028,GADGET,/content/downloads/Torgo/M02/Session1/wav_headMic/0028.wav,M02
2956,M02-Session1-headMic-0029,ONE,/content/downloads/Torgo/M02/Session1/wav_headMic/0029.wav,M02
2957,M02-Session1-headMic-0030,TORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0030.wav,M02
2958,M02-Session1-headMic-0031,GO,/content/downloads/Torgo/M02/Session1/wav_headMic/0031.wav,M02
2959,M02-Session1-headMic-0032,SWARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0032.wav,M02
2960,M02-Session1-headMic-0033,SHARE,/content/downloads/Torgo/M02/Session1/wav_headMic/0033.wav,M02
2961,M02-Session1-headMic-0034,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,/content/downloads/Torgo/M02/Session1/wav_headMic/0034.wav,M02
2962,M02-Session1-headMic-0035,I CAN,/content/downloads/Torgo/M02/Session1/wav_headMic/0035.wav,M02
2963,M02-Session1-headMic-0036,I CAN READ,/content/downloads/Torgo/M02/Session1/wav_headMic/0036.wav,M02
2964,M02-Session1-headMic-0038,FEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0038.wav,M02
2965,M02-Session1-headMic-0039,STICKS,/content/downloads/Torgo/M02/Session1/wav_headMic/0039.wav,M02
2966,M02-Session1-headMic-0040,RATE,/content/downloads/Torgo/M02/Session1/wav_headMic/0040.wav,M02
2967,M02-Session1-headMic-0041,KNEW,/content/downloads/Torgo/M02/Session1/wav_headMic/0041.wav,M02
2968,M02-Session1-headMic-0042,TIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0042.wav,M02
2969,M02-Session1-headMic-0043,KNOW,/content/downloads/Torgo/M02/Session1/wav_headMic/0043.wav,M02
2970,M02-Session1-headMic-0044,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0044.wav,M02
2971,M02-Session1-headMic-0045,YES,/content/downloads/Torgo/M02/Session1/wav_headMic/0045.wav,M02
2972,M02-Session1-headMic-0047,STORE,/content/downloads/Torgo/M02/Session1/wav_headMic/0047.wav,M02
2973,M02-Session1-headMic-0048,CHAIR,/content/downloads/Torgo/M02/Session1/wav_headMic/0048.wav,M02
2974,M02-Session1-headMic-0049,SWARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0049.wav,M02
2975,M02-Session1-headMic-0051,BAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0051.wav,M02
2976,M02-Session1-headMic-0053,STUBBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0053.wav,M02
2977,M02-Session1-headMic-0054,TRAIT,/content/downloads/Torgo/M02/Session1/wav_headMic/0054.wav,M02
2978,M02-Session1-headMic-0055,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0055.wav,M02
2979,M02-Session1-headMic-0056,HORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0056.wav,M02
2980,M02-Session1-headMic-0058,SHEET,/content/downloads/Torgo/M02/Session1/wav_headMic/0058.wav,M02
2981,M02-Session1-headMic-0059,BETA,/content/downloads/Torgo/M02/Session1/wav_headMic/0059.wav,M02
2982,M02-Session1-headMic-0060,SLIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0060.wav,M02
2983,M02-Session1-headMic-0061,BEAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0061.wav,M02
2984,M02-Session1-headMic-0062,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0062.wav,M02
2985,M02-Session1-headMic-0063,CAR,/content/downloads/Torgo/M02/Session1/wav_headMic/0063.wav,M02
2986,M02-Session1-headMic-0064,KNEE,/content/downloads/Torgo/M02/Session1/wav_headMic/0064.wav,M02
2987,M02-Session1-headMic-0065,NO,/content/downloads/Torgo/M02/Session1/wav_headMic/0065.wav,M02
2988,M02-Session1-headMic-0066,YET HE STILL THINKS AS SWIFTLY AS EVER,/content/downloads/Torgo/M02/Session1/wav_headMic/0066.wav,M02
2989,M02-Session1-headMic-0067,USUALLY MINUS SEVERAL BUTTONS,/content/downloads/Torgo/M02/Session1/wav_headMic/0067.wav,M02
2990,M02-Session1-headMic-0068,FLOOR,/content/downloads/Torgo/M02/Session1/wav_headMic/0068.wav,M02
2991,M02-Session1-headMic-0069,TRAIN,/content/downloads/Torgo/M02/Session1/wav_headMic/0069.wav,M02
2992,M02-Session1-headMic-0070,WEED,/content/downloads/Torgo/M02/Session1/wav_headMic/0070.wav,M02
2993,M02-Session1-headMic-0071,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,/content/downloads/Torgo/M02/Session1/wav_headMic/0071.wav,M02
2994,M02-Session1-headMic-0072,LEFT,/content/downloads/Torgo/M02/Session1/wav_headMic/0072.wav,M02
2995,M02-Session1-headMic-0073,BORN,/content/downloads/Torgo/M02/Session1/wav_headMic/0073.wav,M02
2996,M02-Session1-headMic-0074,BEAT,/content/downloads/Torgo/M02/Session1/wav_headMic/0074.wav,M02
2997,M02-Session1-headMic-0075,KNEW,/content/downloads/Torgo/M02/Session1/wav_headMic/0075.wav,M02
2998,M02-Session1-headMic-0076,RIGHT,/content/downloads/Torgo/M02/Session1/wav_headMic/0076.wav,M02
2999,M02-Session1-headMic-0077,RANGE,/content/downloads/Torgo/M02/Session1/wav_headMic/0077.wav,M02
3000,M02-Session1-headMic-0078,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0078.wav,M02
3001,M02-Session1-headMic-0079,STICK,/content/downloads/Torgo/M02/Session1/wav_headMic/0079.wav,M02
3002,M02-Session1-headMic-0080,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,/content/downloads/Torgo/M02/Session1/wav_headMic/0080.wav,M02
3003,M02-Session1-headMic-0081,STORM,/content/downloads/Torgo/M02/Session1/wav_headMic/0081.wav,M02
3004,M02-Session1-headMic-0083,DOUBLE,/content/downloads/Torgo/M02/Session1/wav_headMic/0083.wav,M02
3005,M02-Session1-headMic-0084,DOWN,/content/downloads/Torgo/M02/Session1/wav_headMic/0084.wav,M02
3006,M02-Session1-headMic-0085,FEE,/content/downloads/Torgo/M02/Session1/wav_headMic/0085.wav,M02
3007,M02-Session1-headMic-0086,GLOW,/content/downloads/Torgo/M02/Session1/wav_headMic/0086.wav,M02
3008,M02-Session1-headMic-0087,FORM,/content/downloads/Torgo/M02/Session1/wav_headMic/0087.wav,M02
3009,M02-Session1-headMic-0088,WARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0088.wav,M02
3010,M02-Session1-headMic-0089,RAVE,/content/downloads/Torgo/M02/Session1/wav_headMic/0089.wav,M02
3011,M02-Session1-headMic-0090,WARM,/content/downloads/Torgo/M02/Session1/wav_headMic/0090.wav,M02
3012,M02-Session1-headMic-0091,SIP,/content/downloads/Torgo/M02/Session1/wav_headMic/0091.wav,M02
